id,instrument,region,band,differ
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),late,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),early,0
bug_05,rlens,upstream(<s),mid,0
bug_05,rlens,upstream(<s),mid,0
